Win,Type,Team1,Team2,OT,Year,Month,Day,Team1_Score,Team2_Score,Avg_Win_Ratio,Similarity_Score,Avg_Score_Diff,Regular_Wins_Team1_total,Regular_Losses_Team1_total,Playoff_Wins_Team1_total,Playoff_Losses_Team1_total,GAME_DATE_TIMESTAMP,Date
0,0,1610612763,1610612737,0,2024,3,8,0.0,0.0,0.481532147742818,0.9178082191780822,-3.291619580086831,218,177,134,202,1709856000,2024-03-08
0,0,1610612763,1610612760,0,2024,3,10,0.0,0.0,0.481532147742818,0.7397260273972603,-2.9125434931303147,218,177,134,202,1710028800,2024-03-10
0,0,1610612763,1610612764,0,2024,3,12,0.0,0.0,0.481532147742818,0.904109589041096,-3.658251980159406,218,177,134,202,1710201600,2024-03-12
0,0,1610612763,1610612766,0,2024,3,13,0.0,0.0,0.481532147742818,0.8767123287671232,-0.8832367211565924,218,177,134,202,1710288000,2024-03-13
0,0,1610612763,1610612760,0,2024,3,16,0.0,0.0,0.481532147742818,0.7397260273972603,-2.9125434931303147,218,177,134,202,1710547200,2024-03-16
0,0,1610612763,1610612758,0,2024,3,18,0.0,0.0,0.481532147742818,0.8767123287671232,-3.0778307602110573,218,177,134,202,1710720000,2024-03-18
0,0,1610612763,1610612744,0,2024,3,20,0.0,0.0,0.481532147742818,0.726027397260274,-6.984466704911526,218,177,134,202,1710892800,2024-03-20
0,0,1610612763,1610612759,0,2024,3,22,0.0,0.0,0.481532147742818,0.8904109589041096,-1.8519137849625624,218,177,134,202,1711065600,2024-03-22
0,0,1610612763,1610612743,0,2024,3,25,0.0,0.0,0.481532147742818,0.4931506849315068,-4.044881874234648,218,177,134,202,1711324800,2024-03-25
0,0,1610612763,1610612747,0,2024,3,27,0.0,0.0,0.481532147742818,0.8082191780821918,-2.584318291624172,218,177,134,202,1711497600,2024-03-27
0,0,1610612763,1610612753,0,2024,3,30,0.0,0.0,0.481532147742818,0.9863013698630136,1.7445197970331208,218,177,134,202,1711756800,2024-03-30
0,0,1610612763,1610612765,0,2024,4,1,0.0,0.0,0.481532147742818,0.8082191780821918,1.4405042860376511,218,177,134,202,1711929600,2024-04-01
0,0,1610612763,1610612749,0,2024,4,3,0.0,0.0,0.481532147742818,0.9589041095890412,-5.158484983090375,218,177,134,202,1712102400,2024-04-03
0,0,1610612763,1610612765,0,2024,4,5,0.0,0.0,0.481532147742818,0.8082191780821918,1.4405042860376511,218,177,134,202,1712275200,2024-04-05
0,0,1610612763,1610612755,0,2024,4,6,0.0,0.0,0.481532147742818,0.9315068493150684,-2.4283889437493684,218,177,134,202,1712361600,2024-04-06
0,0,1610612763,1610612759,0,2024,4,9,0.0,0.0,0.481532147742818,0.8904109589041096,-1.8519137849625624,218,177,134,202,1712620800,2024-04-09
0,0,1610612763,1610612739,0,2024,4,10,0.0,0.0,0.481532147742818,0.904109589041096,-0.741010422514222,218,177,134,202,1712707200,2024-04-10
0,0,1610612763,1610612747,0,2024,4,12,0.0,0.0,0.481532147742818,0.8082191780821918,-2.584318291624172,218,177,134,202,1712880000,2024-04-12
0,0,1610612763,1610612743,0,2024,4,14,0.0,0.0,0.481532147742818,0.4931506849315068,-4.044881874234648,218,177,134,202,1713052800,2024-04-14
0,0,1610612748,1610612757,0,2024,2,27,0.0,0.0,0.5531370038412292,0.9589041095890412,-3.478731547671501,276,168,156,181,1708992000,2024-02-27
0,0,1610612748,1610612743,0,2024,2,29,0.0,0.0,0.5531370038412292,0.9315068493150684,-4.749977764837567,276,168,156,181,1709164800,2024-02-29
0,0,1610612748,1610612762,0,2024,3,2,0.0,0.0,0.5531370038412292,0.8904109589041096,-2.8140484149558773,276,168,156,181,1709337600,2024-03-02
0,0,1610612748,1610612765,0,2024,3,5,0.0,0.0,0.5531370038412292,0.9863013698630136,0.7354083954347317,276,168,156,181,1709596800,2024-03-05
0,0,1610612748,1610612742,0,2024,3,7,0.0,0.0,0.5531370038412292,0.904109589041096,-1.9246674782925053,276,168,156,181,1709769600,2024-03-07
0,0,1610612748,1610612760,0,2024,3,8,0.0,0.0,0.5531370038412292,0.8904109589041096,-3.617639383733234,276,168,156,181,1709856000,2024-03-08
0,0,1610612748,1610612764,0,2024,3,10,0.0,0.0,0.5531370038412292,0.8904109589041096,-4.363347870762325,276,168,156,181,1710028800,2024-03-10
0,0,1610612748,1610612743,0,2024,3,13,0.0,0.0,0.5531370038412292,0.9315068493150684,-4.749977764837567,276,168,156,181,1710288000,2024-03-13
0,0,1610612748,1610612765,0,2024,3,15,0.0,0.0,0.5531370038412292,0.9863013698630136,0.7354083954347317,276,168,156,181,1710460800,2024-03-15
0,0,1610612748,1610612765,0,2024,3,17,0.0,0.0,0.5531370038412292,0.9863013698630136,0.7354083954347317,276,168,156,181,1710633600,2024-03-17
0,0,1610612748,1610612755,0,2024,3,18,0.0,0.0,0.5531370038412292,0.9315068493150684,-3.133484834352288,276,168,156,181,1710720000,2024-03-18
0,0,1610612748,1610612739,0,2024,3,20,0.0,0.0,0.5531370038412292,0.8356164383561644,-1.4461063131171414,276,168,156,181,1710892800,2024-03-20
0,0,1610612748,1610612740,0,2024,3,22,0.0,0.0,0.5531370038412292,0.8493150684931507,-4.746104820958436,276,168,156,181,1711065600,2024-03-22
0,0,1610612748,1610612739,0,2024,3,24,0.0,0.0,0.5531370038412292,0.8356164383561644,-1.4461063131171414,276,168,156,181,1711238400,2024-03-24
0,0,1610612748,1610612744,0,2024,3,26,0.0,0.0,0.5531370038412292,0.8356164383561644,-7.689562595514445,276,168,156,181,1711411200,2024-03-26
0,0,1610612748,1610612757,0,2024,3,29,0.0,0.0,0.5531370038412292,0.9589041095890412,-3.478731547671501,276,168,156,181,1711670400,2024-03-29
0,0,1610612748,1610612764,0,2024,3,31,0.0,0.0,0.5531370038412292,0.8904109589041096,-4.363347870762325,276,168,156,181,1711843200,2024-03-31
0,0,1610612748,1610612752,0,2024,4,2,0.0,0.0,0.5531370038412292,0.7808219178082192,0.1707746478873275,276,168,156,181,1712016000,2024-04-02
0,0,1610612748,1610612755,0,2024,4,4,0.0,0.0,0.5531370038412292,0.9315068493150684,-3.133484834352288,276,168,156,181,1712188800,2024-04-04
0,0,1610612748,1610612745,0,2024,4,5,0.0,0.0,0.5531370038412292,0.904109589041096,-4.916144274311975,276,168,156,181,1712275200,2024-04-05
0,0,1610612748,1610612754,0,2024,4,7,0.0,0.0,0.5531370038412292,0.7945205479452055,-3.3900616152970144,276,168,156,181,1712448000,2024-04-07
0,0,1610612748,1610612737,0,2024,4,9,0.0,0.0,0.5531370038412292,0.9863013698630136,-3.9967154706897503,276,168,156,181,1712620800,2024-04-09
0,0,1610612748,1610612742,0,2024,4,10,0.0,0.0,0.5531370038412292,0.904109589041096,-1.9246674782925053,276,168,156,181,1712707200,2024-04-10
0,0,1610612748,1610612761,0,2024,4,12,0.0,0.0,0.5531370038412292,0.6712328767123288,-3.105467151550357,276,168,156,181,1712880000,2024-04-12
0,0,1610612748,1610612761,0,2024,4,14,0.0,0.0,0.5531370038412292,0.6712328767123288,-3.105467151550357,276,168,156,181,1713052800,2024-04-14
0,0,1610612749,1610612766,0,2024,2,27,0.0,0.0,0.6093143596377749,0.5068493150684932,4.275248261933783,301,142,170,160,1708992000,2024-02-27
0,0,1610612749,1610612766,0,2024,2,29,0.0,0.0,0.6093143596377749,0.5068493150684932,4.275248261933783,301,142,170,160,1709164800,2024-02-29
0,0,1610612749,1610612741,0,2024,3,1,0.0,0.0,0.6093143596377749,0.9452054794520548,5.440666485295012,301,142,170,160,1709251200,2024-03-01
0,0,1610612749,1610612746,0,2024,3,4,0.0,0.0,0.6093143596377749,0.821917808219178,0.9934161276412254,301,142,170,160,1709510400,2024-03-04
0,0,1610612749,1610612744,0,2024,3,6,0.0,0.0,0.6093143596377749,0.8493150684931507,-1.825981721821151,301,142,170,160,1709683200,2024-03-06
0,0,1610612749,1610612747,0,2024,3,8,0.0,0.0,0.6093143596377749,0.8767123287671232,2.574166691466204,301,142,170,160,1709856000,2024-03-08
0,0,1610612749,1610612746,0,2024,3,10,0.0,0.0,0.6093143596377749,0.821917808219178,0.9934161276412254,301,142,170,160,1710028800,2024-03-10
0,0,1610612749,1610612758,0,2024,3,12,0.0,0.0,0.6093143596377749,0.9863013698630136,2.0806542228793177,301,142,170,160,1710201600,2024-03-12
0,0,1610612749,1610612755,0,2024,3,14,0.0,0.0,0.6093143596377749,0.7123287671232876,2.7300960393410065,301,142,170,160,1710374400,2024-03-14
0,0,1610612749,1610612756,0,2024,3,17,0.0,0.0,0.6093143596377749,0.8904109589041096,2.263391836143242,301,142,170,160,1710633600,2024-03-17
0,0,1610612749,1610612738,0,2024,3,20,0.0,0.0,0.6093143596377749,0.547945205479452,1.7276492967709487,301,142,170,160,1710892800,2024-03-20
0,0,1610612749,1610612751,0,2024,3,21,0.0,0.0,0.6093143596377749,0.6986301369863014,2.463894689190326,301,142,170,160,1710979200,2024-03-21
0,0,1610612749,1610612760,0,2024,3,24,0.0,0.0,0.6093143596377749,0.9452054794520548,2.2459414899600603,301,142,170,160,1711238400,2024-03-24
0,0,1610612749,1610612747,0,2024,3,26,0.0,0.0,0.6093143596377749,0.8767123287671232,2.574166691466204,301,142,170,160,1711411200,2024-03-26
0,0,1610612749,1610612740,0,2024,3,28,0.0,0.0,0.6093143596377749,0.6712328767123288,1.1174760527348582,301,142,170,160,1711584000,2024-03-28
0,0,1610612749,1610612737,0,2024,3,30,0.0,0.0,0.6093143596377749,0.8493150684931507,1.866865403003544,301,142,170,160,1711756800,2024-03-30
0,0,1610612749,1610612764,0,2024,4,2,0.0,0.0,0.6093143596377749,0.9589041095890412,1.500233002930969,301,142,170,160,1712016000,2024-04-02
0,0,1610612749,1610612763,0,2024,4,3,0.0,0.0,0.6093143596377749,0.9589041095890412,5.158484983090375,301,142,170,160,1712102400,2024-04-03
0,0,1610612749,1610612761,0,2024,4,5,0.0,0.0,0.6093143596377749,0.7808219178082192,2.7581137221429373,301,142,170,160,1712275200,2024-04-05
0,0,1610612749,1610612752,0,2024,4,7,0.0,0.0,0.6093143596377749,0.904109589041096,6.034355521580622,301,142,170,160,1712448000,2024-04-07
0,0,1610612749,1610612738,0,2024,4,9,0.0,0.0,0.6093143596377749,0.547945205479452,1.7276492967709487,301,142,170,160,1712620800,2024-04-09
0,0,1610612749,1610612753,0,2024,4,10,0.0,0.0,0.6093143596377749,0.9452054794520548,6.903004780123496,301,142,170,160,1712707200,2024-04-10
0,0,1610612749,1610612760,0,2024,4,12,0.0,0.0,0.6093143596377749,0.9452054794520548,2.2459414899600603,301,142,170,160,1712880000,2024-04-12
0,0,1610612749,1610612753,0,2024,4,14,0.0,0.0,0.6093143596377749,0.9452054794520548,6.903004780123496,301,142,170,160,1713052800,2024-04-14
0,0,1610612750,1610612759,0,2024,2,27,0.0,0.0,0.453125,0.9863013698630136,1.7793179492744713,203,158,116,227,1708992000,2024-02-27
0,0,1610612750,1610612763,0,2024,2,28,0.0,0.0,0.453125,0.7945205479452055,3.6312317342370335,203,158,116,227,1709078400,2024-02-28
0,0,1610612750,1610612758,0,2024,3,1,0.0,0.0,0.453125,0.8356164383561644,0.5534009740259762,203,158,116,227,1709251200,2024-03-01
0,0,1610612750,1610612746,0,2024,3,3,0.0,0.0,0.453125,0.7123287671232876,-0.533837121212116,203,158,116,227,1709424000,2024-03-03
0,0,1610612750,1610612757,0,2024,3,4,0.0,0.0,0.453125,0.4931506849315068,0.8575960771684521,203,158,116,227,1709510400,2024-03-04
0,0,1610612750,1610612754,0,2024,3,7,0.0,0.0,0.453125,0.7534246575342466,0.9462660095429384,203,158,116,227,1709769600,2024-03-07
0,0,1610612750,1610612739,0,2024,3,8,0.0,0.0,0.453125,0.8904109589041096,2.8902213117228115,203,158,116,227,1709856000,2024-03-08
0,0,1610612750,1610612747,0,2024,3,10,0.0,0.0,0.453125,0.9726027397260274,1.046913442612862,203,158,116,227,1710028800,2024-03-10
0,0,1610612750,1610612746,0,2024,3,12,0.0,0.0,0.453125,0.7123287671232876,-0.533837121212116,203,158,116,227,1710201600,2024-03-12
0,0,1610612750,1610612762,0,2024,3,16,0.0,0.0,0.453125,0.8493150684931507,1.5222792098840756,203,158,116,227,1710547200,2024-03-16
0,0,1610612750,1610612762,0,2024,3,18,0.0,0.0,0.453125,0.8493150684931507,1.5222792098840756,203,158,116,227,1710720000,2024-03-18
0,0,1610612750,1610612743,0,2024,3,19,0.0,0.0,0.453125,0.7123287671232876,-0.413650139997614,203,158,116,227,1710806400,2024-03-19
0,0,1610612750,1610612739,0,2024,3,22,0.0,0.0,0.453125,0.8904109589041096,2.8902213117228115,203,158,116,227,1711065600,2024-03-22
0,0,1610612750,1610612744,0,2024,3,24,0.0,0.0,0.453125,0.9589041095890412,-3.3532349706744924,203,158,116,227,1711238400,2024-03-24
0,0,1610612750,1610612765,0,2024,3,27,0.0,0.0,0.453125,0.904109589041096,5.071736020274685,203,158,116,227,1711497600,2024-03-27
0,0,1610612750,1610612743,0,2024,3,29,0.0,0.0,0.453125,0.7123287671232876,-0.413650139997614,203,158,116,227,1711670400,2024-03-29
0,0,1610612750,1610612741,0,2024,3,31,0.0,0.0,0.453125,0.9178082191780822,3.91341323644167,203,158,116,227,1711843200,2024-03-31
0,0,1610612750,1610612745,0,2024,4,2,0.0,0.0,0.453125,0.7123287671232876,-0.579816649472022,203,158,116,227,1712016000,2024-04-02
0,0,1610612750,1610612761,0,2024,4,3,0.0,0.0,0.453125,0.9589041095890412,1.2308604732895958,203,158,116,227,1712102400,2024-04-03
0,0,1610612750,1610612756,0,2024,4,5,0.0,0.0,0.453125,0.7534246575342466,0.7361385872899007,203,158,116,227,1712275200,2024-04-05
0,0,1610612750,1610612747,0,2024,4,7,0.0,0.0,0.453125,0.9726027397260274,1.046913442612862,203,158,116,227,1712448000,2024-04-07
0,0,1610612750,1610612764,0,2024,4,9,0.0,0.0,0.453125,0.8493150684931507,-0.0270202459223725,203,158,116,227,1712620800,2024-04-09
0,0,1610612750,1610612743,0,2024,4,10,0.0,0.0,0.453125,0.7123287671232876,-0.413650139997614,203,158,116,227,1712707200,2024-04-10
0,0,1610612750,1610612737,0,2024,4,12,0.0,0.0,0.453125,0.8082191780821918,0.3396121541502026,203,158,116,227,1712880000,2024-04-12
0,0,1610612750,1610612756,0,2024,4,14,0.0,0.0,0.453125,0.7534246575342466,0.7361385872899007,203,158,116,227,1713052800,2024-04-14
0,0,1610612740,1610612752,0,2024,2,27,0.0,0.0,0.4592696629213483,0.8767123287671232,4.916879468845764,212,147,115,238,1708992000,2024-02-27
0,0,1610612740,1610612754,0,2024,2,28,0.0,0.0,0.4592696629213483,0.726027397260274,1.3560432056614218,212,147,115,238,1709078400,2024-02-28
0,0,1610612740,1610612754,0,2024,3,1,0.0,0.0,0.4592696629213483,0.726027397260274,1.3560432056614218,212,147,115,238,1709251200,2024-03-01
0,0,1610612740,1610612761,0,2024,3,5,0.0,0.0,0.4592696629213483,0.4794520547945206,1.640637669408079,212,147,115,238,1709596800,2024-03-05
0,0,1610612740,1610612755,0,2024,3,8,0.0,0.0,0.4592696629213483,0.863013698630137,1.6126199866061484,212,147,115,238,1709856000,2024-03-08
0,0,1610612740,1610612737,0,2024,3,10,0.0,0.0,0.4592696629213483,0.7534246575342466,0.7493893502686859,212,147,115,238,1710028800,2024-03-10
0,0,1610612740,1610612739,0,2024,3,13,0.0,0.0,0.4592696629213483,0.7397260273972603,3.299998507841295,212,147,115,238,1710288000,2024-03-13
0,0,1610612740,1610612746,0,2024,3,15,0.0,0.0,0.4592696629213483,0.8493150684931507,-0.1240599250936327,212,147,115,238,1710460800,2024-03-15
0,0,1610612740,1610612757,0,2024,3,16,0.0,0.0,0.4592696629213483,0.8767123287671232,1.2673732732869354,212,147,115,238,1710547200,2024-03-16
0,0,1610612740,1610612751,0,2024,3,19,0.0,0.0,0.4592696629213483,0.6301369863013699,1.3464186364554678,212,147,115,238,1710806400,2024-03-19
0,0,1610612740,1610612753,0,2024,3,21,0.0,0.0,0.4592696629213483,0.8904109589041096,5.7855287273886375,212,147,115,238,1710979200,2024-03-21
0,0,1610612740,1610612748,0,2024,3,22,0.0,0.0,0.4592696629213483,0.8493150684931507,4.746104820958436,212,147,115,238,1711065600,2024-03-22
0,0,1610612740,1610612765,0,2024,3,24,0.0,0.0,0.4592696629213483,0.8767123287671232,5.481513216393168,212,147,115,238,1711238400,2024-03-24
0,0,1610612740,1610612760,0,2024,3,26,0.0,0.0,0.4592696629213483,0.6712328767123288,1.128465437225202,212,147,115,238,1711411200,2024-03-26
0,0,1610612740,1610612749,0,2024,3,28,0.0,0.0,0.4592696629213483,0.6712328767123288,-1.1174760527348582,212,147,115,238,1711584000,2024-03-28
0,0,1610612740,1610612738,0,2024,3,30,0.0,0.0,0.4592696629213483,0.9178082191780822,0.6101732440360905,212,147,115,238,1711756800,2024-03-30
0,0,1610612740,1610612756,0,2024,4,1,0.0,0.0,0.4592696629213483,0.8082191780821918,1.145915783408384,212,147,115,238,1711929600,2024-04-01
0,0,1610612740,1610612753,0,2024,4,3,0.0,0.0,0.4592696629213483,0.8904109589041096,5.7855287273886375,212,147,115,238,1712102400,2024-04-03
0,0,1610612740,1610612759,0,2024,4,5,0.0,0.0,0.4592696629213483,0.9863013698630136,2.1890951453929546,212,147,115,238,1712275200,2024-04-05
0,0,1610612740,1610612756,0,2024,4,7,0.0,0.0,0.4592696629213483,0.8082191780821918,1.145915783408384,212,147,115,238,1712448000,2024-04-07
0,0,1610612740,1610612757,0,2024,4,9,0.0,0.0,0.4592696629213483,0.8767123287671232,1.2673732732869354,212,147,115,238,1712620800,2024-04-09
0,0,1610612740,1610612758,0,2024,4,11,0.0,0.0,0.4592696629213483,0.547945205479452,0.9631781701444596,212,147,115,238,1712793600,2024-04-11
0,0,1610612740,1610612744,0,2024,4,12,0.0,0.0,0.4592696629213483,0.5068493150684932,-2.943457774556009,212,147,115,238,1712880000,2024-04-12
0,0,1610612740,1610612747,0,2024,4,14,0.0,0.0,0.4592696629213483,0.7671232876712328,1.4566906387313452,212,147,115,238,1713052800,2024-04-14
0,0,1610612752,1610612740,0,2024,2,27,0.0,0.0,0.421875,0.8767123287671232,-4.916879468845764,192,162,105,245,1708992000,2024-02-27
0,0,1610612752,1610612744,0,2024,2,29,0.0,0.0,0.421875,0.4794520547945206,-7.860337243401773,192,162,105,245,1709164800,2024-02-29
0,0,1610612752,1610612739,0,2024,3,3,0.0,0.0,0.421875,0.9178082191780822,-1.616880961004469,192,162,105,245,1709424000,2024-03-03
0,0,1610612752,1610612737,0,2024,3,5,0.0,0.0,0.421875,0.9726027397260274,-4.167490118577078,192,162,105,245,1709596800,2024-03-05
0,0,1610612752,1610612753,0,2024,3,8,0.0,0.0,0.421875,0.7534246575342466,0.8686492585428738,192,162,105,245,1709856000,2024-03-08
0,0,1610612752,1610612755,0,2024,3,10,0.0,0.0,0.421875,0.8082191780821918,-3.3042594822396154,192,162,105,245,1710028800,2024-03-10
0,0,1610612752,1610612755,0,2024,3,12,0.0,0.0,0.421875,0.8082191780821918,-3.3042594822396154,192,162,105,245,1710201600,2024-03-12
0,0,1610612752,1610612757,0,2024,3,14,0.0,0.0,0.421875,0.6164383561643836,-3.649506195558829,192,162,105,245,1710374400,2024-03-14
0,0,1610612752,1610612758,0,2024,3,16,0.0,0.0,0.421875,0.9315068493150684,-3.953701298701304,192,162,105,245,1710547200,2024-03-16
0,0,1610612752,1610612744,0,2024,3,18,0.0,0.0,0.421875,0.4794520547945206,-7.860337243401773,192,162,105,245,1710720000,2024-03-18
0,0,1610612752,1610612743,0,2024,3,21,0.0,0.0,0.421875,0.4794520547945206,-4.920752412724895,192,162,105,245,1710979200,2024-03-21
0,0,1610612752,1610612751,0,2024,3,23,0.0,0.0,0.421875,0.9315068493150684,-3.570460832390296,192,162,105,245,1711152000,2024-03-23
0,0,1610612752,1610612765,0,2024,3,25,0.0,0.0,0.421875,0.9726027397260274,0.5646337475474041,192,162,105,245,1711324800,2024-03-25
0,0,1610612752,1610612761,0,2024,3,27,0.0,0.0,0.421875,0.6438356164383562,-3.2762417994376847,192,162,105,245,1711497600,2024-03-27
0,0,1610612752,1610612759,0,2024,3,29,0.0,0.0,0.421875,0.7123287671232876,-2.727784323452809,192,162,105,245,1711670400,2024-03-29
0,0,1610612752,1610612760,0,2024,3,31,0.0,0.0,0.421875,0.8767123287671232,-3.7884140316205617,192,162,105,245,1711843200,2024-03-31
0,0,1610612752,1610612748,0,2024,4,2,0.0,0.0,0.421875,0.7808219178082192,-0.1707746478873275,192,162,105,245,1712016000,2024-04-02
0,0,1610612752,1610612758,0,2024,4,4,0.0,0.0,0.421875,0.9315068493150684,-3.953701298701304,192,162,105,245,1712188800,2024-04-04
0,0,1610612752,1610612741,0,2024,4,5,0.0,0.0,0.421875,0.7808219178082192,-0.5936890362856104,192,162,105,245,1712275200,2024-04-05
0,0,1610612752,1610612749,0,2024,4,7,0.0,0.0,0.421875,0.904109589041096,-6.034355521580622,192,162,105,245,1712448000,2024-04-07
0,0,1610612752,1610612741,0,2024,4,9,0.0,0.0,0.421875,0.7808219178082192,-0.5936890362856104,192,162,105,245,1712620800,2024-04-09
0,0,1610612752,1610612738,0,2024,4,11,0.0,0.0,0.421875,0.8082191780821918,-4.306706224809673,192,162,105,245,1712793600,2024-04-11
0,0,1610612752,1610612751,0,2024,4,12,0.0,0.0,0.421875,0.9315068493150684,-3.570460832390296,192,162,105,245,1712880000,2024-04-12
0,0,1610612752,1610612741,0,2024,4,14,0.0,0.0,0.421875,0.7808219178082192,-0.5936890362856104,192,162,105,245,1713052800,2024-04-14
0,0,1610612760,1610612745,0,2024,2,27,0.0,0.0,0.5271739130434783,0.821917808219178,-1.2985048905787409,245,152,143,196,1708992000,2024-02-27
0,0,1610612760,1610612759,0,2024,2,29,0.0,0.0,0.5271739130434783,0.6438356164383562,1.0606297081677525,245,152,143,196,1709164800,2024-02-29
0,0,1610612760,1610612756,0,2024,3,3,0.0,0.0,0.5271739130434783,0.8356164383561644,0.0174503461831818,245,152,143,196,1709424000,2024-03-03
0,0,1610612760,1610612747,0,2024,3,4,0.0,0.0,0.5271739130434783,0.904109589041096,0.3282252015061431,245,152,143,196,1709510400,2024-03-04
0,0,1610612760,1610612757,0,2024,3,6,0.0,0.0,0.5271739130434783,0.9726027397260274,0.1389078360617333,245,152,143,196,1709683200,2024-03-06
0,0,1610612760,1610612748,0,2024,3,8,0.0,0.0,0.5271739130434783,0.8904109589041096,3.617639383733234,245,152,143,196,1709856000,2024-03-08
0,0,1610612760,1610612763,0,2024,3,10,0.0,0.0,0.5271739130434783,0.7397260273972603,2.9125434931303147,245,152,143,196,1710028800,2024-03-10
0,0,1610612760,1610612754,0,2024,3,12,0.0,0.0,0.5271739130434783,0.9452054794520548,0.2275777684362196,245,152,143,196,1710201600,2024-03-12
0,0,1610612760,1610612742,0,2024,3,14,0.0,0.0,0.5271739130434783,0.5205479452054795,1.6929719054407286,245,152,143,196,1710374400,2024-03-14
0,0,1610612760,1610612763,0,2024,3,16,0.0,0.0,0.5271739130434783,0.7397260273972603,2.9125434931303147,245,152,143,196,1710547200,2024-03-16
0,0,1610612760,1610612762,0,2024,3,20,0.0,0.0,0.5271739130434783,0.904109589041096,0.8035909687773568,245,152,143,196,1710892800,2024-03-20
0,0,1610612760,1610612761,0,2024,3,22,0.0,0.0,0.5271739130434783,0.8904109589041096,0.512172232182877,245,152,143,196,1711065600,2024-03-22
0,0,1610612760,1610612749,0,2024,3,24,0.0,0.0,0.5271739130434783,0.9452054794520548,-2.2459414899600603,245,152,143,196,1711238400,2024-03-24
0,0,1610612760,1610612740,0,2024,3,26,0.0,0.0,0.5271739130434783,0.6712328767123288,-1.128465437225202,245,152,143,196,1711411200,2024-03-26
0,0,1610612760,1610612745,0,2024,3,27,0.0,0.0,0.5271739130434783,0.821917808219178,-1.2985048905787409,245,152,143,196,1711497600,2024-03-27
0,0,1610612760,1610612756,0,2024,3,29,0.0,0.0,0.5271739130434783,0.8356164383561644,0.0174503461831818,245,152,143,196,1711670400,2024-03-29
0,0,1610612760,1610612752,0,2024,3,31,0.0,0.0,0.5271739130434783,0.8767123287671232,3.7884140316205617,245,152,143,196,1711843200,2024-03-31
0,0,1610612760,1610612755,0,2024,4,2,0.0,0.0,0.5271739130434783,0.9452054794520548,0.4841545493809462,245,152,143,196,1712016000,2024-04-02
0,0,1610612760,1610612738,0,2024,4,3,0.0,0.0,0.5271739130434783,0.9452054794520548,-0.5182921931891116,245,152,143,196,1712102400,2024-04-03
0,0,1610612760,1610612754,0,2024,4,5,0.0,0.0,0.5271739130434783,0.9452054794520548,0.2275777684362196,245,152,143,196,1712275200,2024-04-05
0,0,1610612760,1610612766,0,2024,4,7,0.0,0.0,0.5271739130434783,0.726027397260274,2.0293067719737223,245,152,143,196,1712448000,2024-04-07
0,0,1610612760,1610612758,0,2024,4,9,0.0,0.0,0.5271739130434783,0.8082191780821918,-0.1652872670807426,245,152,143,196,1712620800,2024-04-09
0,0,1610612760,1610612759,0,2024,4,10,0.0,0.0,0.5271739130434783,0.6438356164383562,1.0606297081677525,245,152,143,196,1712707200,2024-04-10
0,0,1610612760,1610612749,0,2024,4,12,0.0,0.0,0.5271739130434783,0.9452054794520548,-2.2459414899600603,245,152,143,196,1712880000,2024-04-12
0,0,1610612760,1610612742,0,2024,4,14,0.0,0.0,0.5271739130434783,0.5205479452054795,1.6929719054407286,245,152,143,196,1713052800,2024-04-14
0,0,1610612753,1610612751,0,2024,2,27,0.0,0.0,0.3900709219858156,0.6164383561643836,-4.43911009093317,180,176,95,254,1708992000,2024-02-27
0,0,1610612753,1610612762,0,2024,2,29,0.0,0.0,0.3900709219858156,0.9726027397260274,-3.853472321386079,180,176,95,254,1709164800,2024-02-29
0,0,1610612753,1610612765,0,2024,3,3,0.0,0.0,0.3900709219858156,0.9589041095890412,-0.3040155109954696,180,176,95,254,1709424000,2024-03-03
0,0,1610612753,1610612766,0,2024,3,5,0.0,0.0,0.3900709219858156,0.821917808219178,-2.627756518189713,180,176,95,254,1709596800,2024-03-05
0,0,1610612753,1610612764,0,2024,3,6,0.0,0.0,0.3900709219858156,0.8904109589041096,-5.402771777192527,180,176,95,254,1709683200,2024-03-06
0,0,1610612753,1610612752,0,2024,3,8,0.0,0.0,0.3900709219858156,0.7534246575342466,-0.8686492585428738,180,176,95,254,1709856000,2024-03-08
0,0,1610612753,1610612754,0,2024,3,10,0.0,0.0,0.3900709219858156,0.904109589041096,-4.429485521727216,180,176,95,254,1710028800,2024-03-10
0,0,1610612753,1610612751,0,2024,3,13,0.0,0.0,0.3900709219858156,0.6164383561643836,-4.43911009093317,180,176,95,254,1710288000,2024-03-13
0,0,1610612753,1610612761,0,2024,3,15,0.0,0.0,0.3900709219858156,0.7397260273972603,-4.144891057980559,180,176,95,254,1710460800,2024-03-15
0,0,1610612753,1610612761,0,2024,3,17,0.0,0.0,0.3900709219858156,0.7397260273972603,-4.144891057980559,180,176,95,254,1710633600,2024-03-17
0,0,1610612753,1610612766,0,2024,3,19,0.0,0.0,0.3900709219858156,0.821917808219178,-2.627756518189713,180,176,95,254,1710806400,2024-03-19
0,0,1610612753,1610612740,0,2024,3,21,0.0,0.0,0.3900709219858156,0.8904109589041096,-5.7855287273886375,180,176,95,254,1710979200,2024-03-21
0,0,1610612753,1610612758,0,2024,3,23,0.0,0.0,0.3900709219858156,0.9589041095890412,-4.822350557244178,180,176,95,254,1711152000,2024-03-23
0,0,1610612753,1610612744,0,2024,3,27,0.0,0.0,0.3900709219858156,0.9178082191780822,-8.728986501944647,180,176,95,254,1711497600,2024-03-27
